index,city_development_index,relevant_experience,enrolled_university,education_level,experience,company_size,last_new_job,gender_Male,gender_Female,major_discipline_Non-STEM,major_discipline_STEM,company_type_Early Startup,company_type_Funded Startup,company_type_NGO,company_type_Public Sector,company_type_Pvt Ltd,target
405,2,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0
406,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1
407,4,0,0,2,0,2,1,1,0,1,0,0,0,0,1,0,0
408,3,1,0,3,2,3,5,1,0,0,1,0,0,0,0,1,1
409,3,0,2,3,2,1,3,1,0,0,1,0,0,0,1,0,0
410,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
411,2,1,0,2,1,0,1,1,0,0,1,0,0,1,0,0,0
412,2,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1,0
413,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1
414,4,0,0,4,1,1,0,1,0,0,1,0,0,1,0,0,0
415,4,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
416,4,1,0,2,3,0,1,1,0,1,0,0,0,0,0,1,0
417,4,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
418,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
419,4,0,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
420,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
421,2,1,2,3,1,0,1,1,0,0,1,0,0,0,0,1,0
422,3,1,0,3,0,0,2,0,1,0,1,0,0,0,0,1,1
424,4,1,2,2,0,2,1,0,1,0,1,0,0,0,0,1,0
425,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
426,3,1,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0
427,3,0,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
428,3,1,0,2,1,1,2,1,0,0,1,0,0,0,1,0,0
429,1,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
430,2,1,0,3,1,0,1,0,1,1,0,0,0,0,0,1,0
431,4,1,0,2,3,2,5,1,0,0,1,0,0,0,0,1,0
432,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0
433,3,0,1,2,1,1,1,0,1,0,1,0,0,0,0,1,0
434,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
435,4,1,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0
436,1,0,1,2,0,0,2,1,0,0,1,0,0,0,0,1,1
437,4,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
438,3,1,0,3,0,1,2,1,0,0,1,0,0,0,0,1,0
439,2,1,2,2,2,2,0,0,0,0,1,0,0,0,0,1,1
440,2,1,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0
441,3,0,2,1,0,3,1,0,0,0,0,0,0,0,0,1,0
442,4,1,0,2,3,1,4,1,0,0,1,0,0,0,0,1,0
443,4,1,0,3,0,3,1,1,0,1,0,0,0,1,0,0,0
444,3,1,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0
445,1,1,2,3,1,0,2,1,0,0,1,0,0,0,0,1,1
446,2,1,0,2,3,0,3,1,0,0,1,0,0,0,1,0,0
447,4,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1
448,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
449,3,1,0,2,2,3,5,1,0,0,1,0,0,0,0,1,0
450,3,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
451,4,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
452,4,1,0,2,1,3,5,1,0,0,1,0,0,0,1,0,1
453,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
454,2,1,0,2,1,0,5,1,0,0,1,0,0,0,0,1,0
455,4,1,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0
456,3,1,0,2,1,2,1,1,0,1,0,0,0,0,0,1,1
457,1,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
459,4,1,0,2,1,0,5,1,0,0,1,0,0,0,0,1,0
460,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
461,2,1,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0
462,1,1,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0
463,2,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0
464,2,1,1,3,1,0,1,1,0,0,1,0,0,0,0,1,1
465,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
466,3,1,0,3,0,1,1,1,0,1,0,0,0,0,0,1,0
467,4,1,0,3,3,2,5,1,0,0,1,0,0,0,0,1,0
468,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1
469,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
470,4,1,0,4,2,3,1,1,0,0,1,0,0,0,0,1,0
471,1,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
472,1,1,0,3,0,3,2,1,0,0,1,0,0,0,0,1,1
473,1,0,0,3,1,3,1,1,0,0,1,0,0,0,0,1,0
474,3,1,0,3,0,3,2,1,0,0,1,0,0,0,0,1,0
475,3,1,2,2,0,3,2,1,0,0,1,0,0,0,0,1,0
476,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1
477,4,1,0,2,1,0,5,1,0,1,0,0,0,0,0,1,0
478,1,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
480,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
481,1,0,0,3,0,3,1,1,0,1,0,0,0,0,0,1,0
482,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
483,4,1,1,3,2,3,2,1,0,0,1,0,0,0,0,1,0
484,4,1,0,2,3,2,5,1,0,0,1,0,0,0,0,1,0
485,1,0,0,2,1,0,1,1,0,0,1,0,0,0,1,0,0
486,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,1
487,3,1,0,3,3,0,2,1,0,0,1,0,0,0,0,1,0
488,2,1,0,3,3,1,5,1,0,0,1,0,0,0,1,0,0
489,4,1,0,2,3,0,3,1,0,0,1,0,0,0,0,1,0
490,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1
491,4,1,0,2,3,0,2,1,0,0,1,0,0,0,0,1,0
492,1,1,0,2,1,3,4,1,0,0,1,0,0,0,0,1,1
493,4,0,0,2,0,3,1,1,0,0,1,0,0,0,1,0,0
494,2,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
495,4,1,0,2,3,3,3,1,0,0,1,0,0,0,0,1,0
496,2,1,2,2,1,1,5,0,1,0,1,0,0,0,0,1,0
497,3,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0
498,1,1,0,2,2,1,3,1,0,0,1,0,0,0,0,1,0
499,1,1,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1
500,4,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,0
501,4,1,0,2,3,1,5,1,0,1,0,0,0,0,0,1,0
502,4,1,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0
503,4,1,2,1,1,0,2,1,0,0,0,0,0,0,1,0,1
504,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
505,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1
506,3,1,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0
507,3,1,2,2,1,2,2,1,0,0,1,0,0,0,0,1,0
508,4,0,0,2,3,0,2,1,0,0,1,0,0,0,0,1,0
509,4,0,2,2,0,3,0,1,0,0,1,0,0,0,0,1,0
510,2,1,1,2,0,0,5,1,0,0,1,0,0,0,0,1,0
511,1,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,1
512,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1
513,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
514,2,1,0,2,2,1,5,1,0,0,1,0,0,0,0,1,0
515,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,1
516,4,1,0,2,1,3,5,1,0,0,1,0,0,0,0,1,0
517,1,1,0,2,3,3,4,1,0,0,1,0,0,0,0,1,0
519,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1
520,1,1,0,2,1,3,2,1,0,0,1,0,0,0,0,1,0
521,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,1
522,0,1,0,2,2,1,5,1,0,0,1,0,0,0,0,1,1
523,2,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1
524,3,1,0,2,1,3,2,1,0,1,0,0,0,0,0,1,0
525,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
526,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
527,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
528,2,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,1
529,4,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0
530,1,1,0,3,1,1,1,1,0,0,1,0,0,0,0,1,1
531,4,1,2,2,1,1,2,1,0,0,1,0,0,0,0,1,0
532,4,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
533,1,1,0,2,3,0,2,1,0,0,1,0,0,0,0,1,1
534,4,1,0,3,2,1,1,1,0,0,1,0,0,0,0,1,0
536,1,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
537,2,0,1,2,1,0,1,1,0,0,1,1,0,0,0,0,0
538,1,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0
539,3,1,0,3,3,0,1,1,0,0,1,1,0,0,0,0,0
540,4,1,0,4,3,1,4,1,0,0,1,0,0,0,0,1,0
541,4,1,0,3,1,0,2,1,0,0,1,0,0,0,0,1,0
542,3,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0
543,3,1,2,2,1,0,5,1,0,0,1,0,0,0,0,1,0
544,3,0,0,3,3,1,2,1,0,0,1,0,0,0,0,1,0
545,1,0,0,2,0,1,3,1,0,0,1,0,0,0,0,1,1
546,4,1,0,3,1,0,1,1,0,1,0,0,0,0,0,1,0
547,4,1,0,2,1,0,4,1,0,0,1,0,0,0,0,1,0
548,3,0,0,2,1,1,0,1,0,1,0,0,0,0,0,1,0
549,3,1,2,2,1,0,1,1,0,0,1,0,0,0,1,0,0
550,4,1,0,2,2,2,5,1,0,0,1,0,0,0,0,1,0
551,4,1,1,2,3,1,3,1,0,0,1,0,0,1,0,0,0
552,1,1,0,2,2,0,5,1,0,0,1,0,0,0,1,0,0
553,4,1,0,1,3,0,1,1,0,0,0,0,0,0,0,1,0
554,4,1,0,2,3,3,5,1,0,1,0,0,0,0,0,1,0
555,3,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
556,4,1,0,2,3,0,2,1,0,1,0,0,1,0,0,0,0
557,3,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
558,4,0,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
559,1,1,2,2,1,1,1,1,0,0,1,0,0,0,0,1,1
560,1,0,2,3,0,0,1,1,0,0,1,0,0,0,0,1,1
561,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
563,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
564,1,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
565,2,1,0,3,0,1,2,1,0,1,0,0,0,0,0,1,0
566,4,1,0,2,1,3,3,1,0,0,1,0,0,0,0,1,0
567,4,1,0,3,3,3,2,1,0,0,1,0,0,0,0,1,0
568,3,1,0,3,2,2,5,1,0,0,1,0,0,0,0,1,0
569,1,1,2,2,0,0,2,1,0,0,1,0,0,0,0,1,1
570,4,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1
571,2,1,2,2,1,0,1,1,0,0,1,0,0,0,0,1,0
572,3,1,0,3,2,0,1,1,0,0,1,0,0,0,0,1,0
573,1,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,1
574,2,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
575,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
576,4,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0
577,3,1,0,2,2,0,1,1,0,0,1,1,0,0,0,0,0
578,4,1,0,3,1,2,1,0,1,1,0,0,0,0,1,0,0
579,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,1
580,4,1,0,3,3,0,5,1,0,0,1,0,0,0,0,1,0
581,3,1,2,2,1,1,1,1,0,0,1,0,0,1,0,0,0
582,4,1,0,2,3,0,3,1,0,0,1,1,0,0,0,0,0
583,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
584,1,0,0,3,1,0,1,0,1,0,1,0,0,0,0,1,1
585,3,1,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0
586,3,1,0,3,2,3,1,1,0,0,1,0,0,0,0,1,0
587,2,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1,1
588,4,1,0,3,3,1,1,1,0,0,1,0,0,0,0,1,0
589,2,1,0,2,3,1,0,1,0,0,1,0,0,0,1,0,1
590,0,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
592,4,1,0,2,2,2,5,1,0,0,1,0,0,0,0,1,0
594,2,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1,0
595,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1
596,4,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1,0
597,1,1,2,2,1,1,1,1,0,1,0,0,0,0,0,1,0
598,4,1,0,2,1,1,4,1,0,0,1,0,0,0,0,1,0
599,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
600,4,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0
601,4,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1,0
602,4,1,0,2,2,3,5,1,0,0,1,0,0,0,0,1,0
603,4,1,0,2,2,0,3,1,0,0,1,0,0,0,0,1,0
604,4,0,0,2,0,1,3,0,1,1,0,0,0,0,0,1,0
605,1,0,2,3,0,0,1,1,0,0,1,0,0,0,0,1,1
606,4,0,2,2,1,0,2,1,0,0,1,0,0,0,0,1,1
607,2,1,0,3,1,2,1,1,0,0,1,0,0,0,1,0,0
608,3,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0
609,4,1,0,2,1,0,2,1,0,0,1,0,1,0,0,0,0
610,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
611,3,1,0,3,2,1,2,1,0,1,0,0,0,0,0,1,0
612,2,1,2,2,2,1,3,1,0,0,1,0,0,0,0,1,0
613,4,1,0,3,2,2,4,1,0,1,0,0,0,0,0,1,0
614,3,1,0,3,3,1,1,1,0,0,1,0,0,0,0,1,1
615,3,1,0,3,1,0,1,1,0,0,1,1,0,0,0,0,0
616,2,1,0,2,3,0,2,1,0,1,0,0,0,0,0,1,0
617,4,1,0,3,3,1,2,1,0,0,1,0,0,0,0,1,0
618,2,1,1,2,1,1,1,1,0,0,1,0,0,0,0,1,0
619,1,0,0,2,1,2,1,1,0,0,1,0,0,0,0,1,0
620,4,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0
621,4,1,2,2,1,2,2,1,0,0,1,0,0,0,0,1,0
622,4,1,0,3,1,3,4,1,0,1,0,0,0,0,0,1,1
623,2,0,0,2,0,2,0,1,0,1,0,0,0,0,0,1,0
624,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
625,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,1,1
626,3,1,0,2,3,1,4,1,0,0,1,0,0,0,0,1,1
627,4,0,2,2,1,1,0,1,0,0,1,0,0,0,0,1,0
628,4,1,0,2,2,1,5,1,0,0,1,0,0,0,0,1,0
629,3,1,0,2,2,2,5,1,0,0,1,0,0,0,0,1,0
630,1,0,0,2,0,1,1,1,0,0,1,0,0,0,0,1,0
632,4,1,0,2,2,0,1,1,0,0,1,0,1,0,0,0,0
633,4,1,2,3,1,0,1,1,0,0,1,0,1,0,0,0,0
634,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
635,4,1,0,2,1,2,2,1,0,0,1,0,0,0,0,1,0
636,1,1,0,3,2,3,2,1,0,0,1,0,0,0,0,1,0
637,4,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
638,4,1,0,3,3,0,5,0,1,0,1,0,0,0,0,1,1
639,2,1,0,2,1,1,1,1,0,0,1,0,1,0,0,0,0
640,1,1,2,2,0,0,4,1,0,0,1,0,0,0,0,1,1
641,4,1,0,2,0,0,2,0,1,1,0,0,0,0,0,1,1
642,4,1,0,3,3,1,4,1,0,0,1,0,0,0,0,1,1
643,3,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,1
644,2,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
645,4,1,2,3,1,0,1,1,0,0,1,0,0,0,0,1,0
646,1,1,2,3,3,3,1,1,0,0,1,0,0,0,1,0,0
647,4,1,0,2,3,3,1,1,0,1,0,0,0,0,1,0,0
648,3,0,0,2,2,0,3,1,0,0,1,0,0,1,0,0,0
649,4,1,2,3,1,3,3,1,0,0,1,0,0,0,0,1,0
650,4,1,0,2,1,0,3,1,0,0,1,0,0,0,0,1,0
651,4,1,0,3,1,1,1,1,0,0,1,0,0,0,0,1,0
652,1,0,2,2,0,1,0,1,0,0,1,0,0,0,0,1,1
653,1,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1,0
654,1,1,0,2,0,0,3,1,0,0,1,0,0,0,0,1,1
655,1,1,0,2,1,3,2,1,0,0,1,0,0,0,0,1,1
656,4,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
657,4,1,0,2,0,3,2,1,0,0,1,0,0,0,0,1,0
658,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
659,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,1
660,3,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
661,4,1,0,2,1,1,0,1,0,0,1,0,0,0,0,1,0
662,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
663,4,1,0,3,1,2,4,1,0,0,1,0,0,0,1,0,0
664,3,1,0,2,2,2,1,1,0,0,1,0,0,0,0,1,0
665,4,1,0,2,1,1,1,1,0,1,0,0,0,1,0,0,0
666,4,1,0,2,1,0,2,0,1,0,1,0,0,0,0,1,1
667,0,1,2,3,0,1,2,1,0,0,1,0,0,1,0,0,1
669,4,1,2,3,1,0,1,1,0,0,1,0,0,0,0,1,0
670,1,0,0,2,1,3,0,1,0,0,1,0,0,0,0,1,1
671,4,1,0,2,0,1,1,0,1,1,0,0,0,0,0,1,0
672,3,0,0,1,0,1,5,1,0,0,0,0,0,0,0,1,0
673,4,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1
674,4,0,0,3,1,2,1,1,0,0,1,0,0,0,1,0,1
675,2,1,0,2,1,1,5,1,0,0,1,0,0,1,0,0,1
676,3,0,2,2,0,1,0,1,0,0,1,0,0,0,0,1,1
677,4,0,2,2,2,0,3,1,0,0,1,0,0,0,0,1,1
678,4,1,0,2,1,2,4,1,0,0,1,0,0,0,0,1,0
679,4,1,0,3,2,2,1,1,0,0,1,0,0,0,0,1,0
680,4,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
681,4,1,0,2,1,3,2,1,0,0,1,0,0,0,0,1,0
682,4,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
683,4,1,0,2,3,1,1,1,0,1,0,0,0,0,0,1,1
684,1,1,2,2,0,0,5,1,0,0,1,0,0,0,0,1,1
685,4,0,2,1,1,3,1,1,0,0,0,0,0,0,0,1,0
686,4,1,0,2,2,2,1,1,0,0,1,0,0,0,0,1,0
687,1,1,0,3,0,0,1,1,0,0,1,1,0,0,0,0,1
688,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
689,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
690,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0
691,3,1,0,2,1,2,5,1,0,0,1,0,0,0,0,1,0
692,4,0,0,2,1,1,1,1,0,0,1,0,0,1,0,0,0
693,3,1,0,2,1,1,2,1,0,0,1,0,1,0,0,0,0
694,1,1,0,2,3,0,1,1,0,1,0,0,0,0,0,1,0
695,0,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
696,4,0,0,2,1,0,4,1,0,0,1,0,0,0,0,1,0
697,1,1,0,2,2,0,1,1,0,0,1,0,1,0,0,0,1
698,4,0,0,3,1,0,1,1,0,1,0,0,0,0,0,1,0
699,3,0,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
700,3,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1,0
701,3,0,2,3,1,1,2,1,0,1,0,0,0,0,1,0,0
702,4,1,0,3,1,3,1,1,0,0,1,0,0,0,0,1,0
703,4,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
704,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
705,4,1,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0
706,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,1
707,3,1,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0
708,3,1,0,2,3,2,5,1,0,0,1,0,0,0,1,0,0
709,1,1,0,2,3,0,2,1,0,1,0,0,0,0,0,1,1
710,4,1,2,2,1,0,4,1,0,0,1,0,0,0,0,1,0
711,3,1,1,2,1,1,1,1,0,0,1,0,0,1,0,0,0
712,4,1,0,2,0,3,1,1,0,0,1,0,0,0,0,1,0
713,0,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1,1
714,2,0,0,2,2,1,2,1,0,0,1,0,0,0,0,1,1
715,3,0,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
716,4,1,0,4,3,2,4,1,0,0,1,0,0,0,0,1,0
718,1,0,2,2,1,1,0,1,0,0,1,0,0,0,0,1,1
720,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
721,3,0,2,2,0,0,2,1,0,0,1,0,0,0,0,1,1
723,4,1,0,2,2,0,4,1,0,0,1,0,1,0,0,0,0
724,2,0,2,3,2,2,1,1,0,0,1,0,0,0,0,1,0
725,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0
726,4,0,2,1,2,1,0,1,0,0,0,0,0,0,0,1,0
727,3,0,2,2,0,0,2,0,1,0,1,0,0,0,0,1,1
728,4,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
729,4,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
730,4,1,1,2,1,0,4,1,0,0,1,0,0,0,0,1,0
731,4,0,0,2,1,3,1,1,0,1,0,0,0,0,0,1,0
732,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
733,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
734,4,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0
735,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
736,1,0,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0
737,4,1,0,2,0,3,1,1,0,1,0,0,0,0,0,1,0
738,3,1,0,4,3,1,0,1,0,0,1,0,0,0,0,1,0
739,3,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
740,4,1,1,2,3,3,5,1,0,0,1,0,0,0,0,1,0
741,1,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
742,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
743,4,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1,1
744,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0
745,1,1,0,3,1,0,4,1,0,0,1,0,0,0,0,1,0
746,4,1,0,2,2,3,5,1,0,0,1,0,0,0,0,1,0
747,4,1,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0
748,4,1,0,2,3,1,5,0,1,0,1,0,0,0,0,1,1
749,2,1,2,2,1,1,1,1,0,0,1,0,0,0,0,1,0
750,4,1,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0
751,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
752,4,1,0,2,2,2,1,1,0,0,1,0,0,0,0,1,0
753,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
755,4,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
756,4,1,0,3,1,0,2,1,0,0,1,0,0,0,0,1,0
757,3,1,0,2,1,1,4,1,0,0,1,0,0,0,0,1,0
758,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
759,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
761,1,1,0,2,1,0,3,1,0,0,1,0,0,0,0,1,1
762,2,1,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0
763,4,1,0,2,2,0,2,1,0,0,1,0,0,0,1,0,0
764,3,1,0,1,3,0,5,1,0,0,0,0,0,0,0,1,0
765,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,1
766,1,1,0,2,1,1,1,1,0,0,1,0,1,0,0,0,1
767,2,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0
768,1,1,2,2,1,0,3,1,0,0,1,1,0,0,0,0,1
769,4,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1,0
770,4,1,2,3,1,0,1,1,0,0,1,0,0,0,0,1,0
771,3,1,0,2,2,1,1,1,0,1,0,0,0,0,0,1,0
772,3,1,0,2,3,2,5,1,0,0,1,0,0,0,0,1,0
773,4,1,0,3,3,0,0,1,0,0,1,0,0,0,0,1,0
775,1,1,2,2,0,0,3,1,0,1,0,0,0,0,0,1,0
777,4,1,0,2,3,3,2,1,0,0,1,0,0,0,0,1,0
778,3,1,2,1,1,1,2,1,0,0,0,0,0,0,0,1,0
779,4,0,0,4,1,2,5,1,0,0,1,0,0,0,1,0,0
780,1,1,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1
781,3,1,0,2,1,1,2,1,0,1,0,0,0,0,0,1,0
782,4,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0
783,3,0,0,3,0,0,2,0,1,1,0,0,0,0,0,1,0
784,4,1,0,2,1,1,4,1,0,0,1,0,0,0,0,1,0
785,4,1,0,1,0,3,2,1,0,0,0,0,0,0,1,0,0
786,4,1,0,3,3,0,1,0,0,0,1,0,0,0,0,1,1
787,3,0,0,4,2,0,2,1,0,0,1,0,0,0,0,1,0
788,4,1,2,3,2,0,2,1,0,0,1,0,0,0,0,1,0
789,3,1,2,2,3,1,5,1,0,0,1,0,0,0,0,1,0
790,0,1,1,3,3,3,3,0,1,0,1,0,0,1,0,0,1
791,1,0,0,3,1,1,5,1,0,0,1,0,0,1,0,0,1
792,4,1,0,2,1,1,5,1,0,0,1,0,0,0,0,1,0
793,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
794,4,1,0,3,0,3,1,1,0,0,1,0,0,0,0,1,0
795,4,1,0,3,3,0,5,1,0,0,1,0,0,0,0,1,0
797,4,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
798,1,1,0,2,0,1,1,1,0,0,1,0,0,0,0,1,1
799,3,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
800,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
801,3,1,0,3,2,0,1,1,0,0,1,1,0,0,0,0,0
802,3,1,0,3,1,0,1,0,1,0,1,0,0,0,0,1,1
803,3,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
804,4,1,0,3,1,1,1,1,0,0,1,0,0,0,0,1,0
805,2,1,0,3,2,2,5,1,0,0,1,0,0,0,1,0,1
806,4,1,0,4,3,1,5,1,0,0,1,0,0,1,0,0,0
807,0,1,2,2,1,0,1,1,0,0,1,0,0,0,1,0,0
